Year,Month,Carrier,Carrier_Name,Arrival Flights,Delays,Employees,Passengers,Delays_Over_Flights,Employees_Over_Flights,Passengers_Over_Flights
2018,12,HA,Hawaiian_Airlines,7214,545,7244,963379,0.075547546,1.004158581,133.542972
2018,12,MQ,Envoy_Air,25596,1082,15562,1137098,0.04227223,0.607985623,44.42483201
2018,12,NK,Spirit_Air_Lines,15013,522,7648,2520998,0.034769866,0.509425165,167.9210018
2018,12,OH,PSA_Airlines,23061,1158,4092,1100509,0.050214648,0.177442435,47.72165127
2018,12,OO,SkyWest_Airlines,64677,2914,16395,3236348,0.045054656,0.253490422,50.03862269
2018,12,UA,United_Air_Lines,51530,2338,88537,9391589,0.045371628,1.718164176,182.2547836
2018,12,WN,Southwest_Airlines,113027,7915,59982,13619529,0.070027516,0.530687358,120.4980137
2018,12,YV,Mesa_Airlines,18576,1318,3481,1198288,0.070951766,0.187392334,64.50732127
2018,12,YX,Republic_Airline,25639,881,6040,1521375,0.034361715,0.235578611,59.33831273
2018,11,9E,Endeavor,19499,836,4642,1138943,0.042873994,0.23806349,58.41032873
2018,11,AA,American_Airlines,74564,4337,107573,11930809,0.058164798,1.442693525,160.007631
2018,11,AS,Alaska_Airlines,20577,708,17556,2808380,0.034407348,0.853185596,136.4815085
2018,11,B6,JetBlue_Airways,24589,2289,21078,3388464,0.093090406,0.857212575,137.8040587
2018,11,DL,Delta_Air_Lines,76236,3254,87741,12188151,0.042683247,1.150912955,159.8739572
2018,11,F9,Frontier_Airlines,9939,809,4264,1609301,0.081396519,0.429017004,161.9177986
2018,11,G4,Allegiant_Air,7641,447,4081,1071331,0.058500196,0.534092396,140.2082188
2018,11,HA,Hawaiian_Airlines,6877,373,7221,919318,0.054238767,1.050021812,133.6800931
2018,11,MQ,Envoy_Air,24593,875,15595,1107108,0.03557923,0.634123531,45.01720002
2018,11,NK,Spirit_Air_Lines,14418,509,7617,2385981,0.035303093,0.528297961,165.4862672
2018,11,OH,PSA_Airlines,22766,1128,4122,1153593,0.049547571,0.181059475,50.67174734
2018,11,OO,SkyWest_Airlines,62263,2343,16141,3191275,0.037630696,0.259239034,51.25475804
2018,11,UA,United_Air_Lines,51792,2411,88529,9250694,0.046551591,1.709318041,178.6124112
2018,11,WN,Southwest_Airlines,112224,6379,60025,14013219,0.056841674,0.534867764,124.8682902
2018,11,YV,Mesa_Airlines,18465,1386,3430,1253740,0.075060926,0.185756837,67.89818576
2018,11,YX,Republic_Airline,25462,971,6041,1535099,0.03813526,0.237255518,60.28980441
2018,10,9E,Endeavor,20943,774,4637,1214997,0.036957456,0.221410495,58.01446784
2018,10,AA,American_Airlines,78963,4622,108327,12488511,0.058533744,1.37187037,158.156491
2018,10,AS,Alaska_Airlines,21634,775,17664,2883039,0.035823241,0.816492558,133.26426
2018,10,B6,JetBlue_Airways,24923,1595,21181,3380598,0.063997111,0.849857561,135.6416964
2018,10,DL,Delta_Air_Lines,82134,2555,88234,13014236,0.031107702,1.074268878,158.4512626
2018,10,F9,Frontier_Airlines,10516,943,4199,1693014,0.089672879,0.39929631,160.9941042
2018,10,G4,Allegiant_Air,7597,430,4068,1067024,0.05660129,0.535474529,140.4533368
2018,10,HA,Hawaiian_Airlines,7159,429,7187,954421,0.05992457,1.003911161,133.3176421
2018,10,MQ,Envoy_Air,26147,891,15387,1197903,0.034076567,0.588480514,45.81416606
2018,10,NK,Spirit_Air_Lines,13780,277,7697,2275160,0.020101597,0.558563135,165.1059507
2018,10,OH,PSA_Airlines,23969,1031,4075,1190935,0.043013893,0.170011265,49.68647002
2018,10,OO,SkyWest_Airlines,66562,2372,15851,3445505,0.035635948,0.238138878,51.76384424
2018,10,UA,United_Air_Lines,55565,2203,88504,9718565,0.03964726,1.592801224,174.9044362
2018,10,WN,Southwest_Airlines,114663,5582,59975,14074599,0.048681789,0.523054516,122.747521
2018,10,YV,Mesa_Airlines,19306,1485,3380,1275585,0.076919093,0.175075106,66.07194655
2018,10,YX,Republic_Airline,26882,829,6043,1625971,0.030838479,0.224797262,60.48549215
2018,9,9E,Endeavor,19676,704,4610,1085368,0.03577963,0.234295589,55.1620248
2018,9,AA,American_Airlines,75129,4406,108414,11093237,0.058645796,1.443037975,147.6558586
2018,9,AS,Alaska_Airlines,21129,641,17652,2751186,0.030337451,0.835439443,130.2090018
2018,9,B6,JetBlue_Airways,24427,1382,21111,3206421,0.056576739,0.864248577,131.265444
2018,9,DL,Delta_Air_Lines,78075,2780,88277,12046886,0.035606788,1.130669228,154.2988921
2018,9,F9,Frontier_Airlines,10352,1044,4104,1575747,0.100850077,0.396445131,152.2166731
2018,9,G4,Allegiant_Air,5724,306,4048,783782,0.053459119,0.707197764,136.9290706
2018,9,HA,Hawaiian_Airlines,6920,405,7152,901201,0.058526012,1.033526012,130.2313584
2018,9,MQ,Envoy_Air,24836,813,15037,1096924,0.03273474,0.605451764,44.16669351
2018,9,NK,Spirit_Air_Lines,13917,382,7522,2196156,0.027448444,0.540490048,157.803837
2018,9,OH,PSA_Airlines,22939,924,4014,986743,0.040280745,0.174985832,43.01595536
2018,9,OO,SkyWest_Airlines,62749,2194,15871,3168438,0.034964701,0.252928334,50.49384054
2018,9,UA,United_Air_Lines,52905,2031,88523,8958848,0.038389566,1.673244495,169.338399
2018,9,WN,Southwest_Airlines,106972,4502,59749,12496426,0.042085779,0.558548031,116.8195977
2018,9,YV,Mesa_Airlines,18926,1361,3377,1185906,0.071911656,0.178431787,62.66015006
2018,9,YX,Republic_Airline,25617,757,5991,1433559,0.029550689,0.233868134,55.96123668
2018,8,9E,Endeavor,0,0,0,0,0,0,0
2018,8,AA,American_Airlines,80406,5970,108516,13303705,0.07424819,1.349600776,165.4566202
2018,8,AS,Alaska_Airlines,23706,1282,17583,3256629,0.054079136,0.741710959,137.3757277
2018,8,B6,JetBlue_Airways,26623,2344,20983,3920068,0.088044172,0.788153101,147.2436615
2018,8,DL,Delta_Air_Lines,87966,4072,88643,14486157,0.046290612,1.007696155,164.6790464
2018,8,F9,Frontier_Airlines,10710,1083,4064,1688923,0.101120448,0.37945845,157.6958917
2018,8,G4,Allegiant_Air,8170,493,4079,1177401,0.060342717,0.499265606,144.1127295
2018,8,HA,Hawaiian_Airlines,7570,389,7145,1003950,0.051387054,0.943857332,132.6221929
2018,8,MQ,Envoy_Air,26429,1076,14915,1223979,0.040712853,0.5643422,46.31196791
2018,8,NK,Spirit_Air_Lines,16095,745,7470,2719618,0.046287667,0.464119292,168.9728487
2018,8,OH,PSA_Airlines,24387,1376,3900,1217041,0.056423504,0.15992127,49.90531841
2018,8,OO,SkyWest_Airlines,35303,2013,15687,3625917,0.05702065,0.444353171,102.7084667
2018,8,UA,United_Air_Lines,57921,3372,88438,10729862,0.058217227,1.52687281,185.2499439
2018,8,WN,Southwest_Airlines,115534,7244,59342,13966584,0.062700158,0.513632351,120.8872193
2018,8,YV,Mesa_Airlines,19986,1396,3358,1314263,0.069848894,0.168017612,65.75918143
2018,8,YX,Republic_Airline,23038,774,5932,1639581,0.033596666,0.257487629,71.16854762
2018,7,9E,Endeavor,0,0,0,0,0,0,0
2018,7,AA,American_Airlines,80736,6516,108945,13820780,0.080707491,1.349398038,171.1848494
2018,7,AS,Alaska_Airlines,24329,1089,17663,3411910,0.044761396,0.726006001,140.2404538
2018,7,B6,JetBlue_Airways,26671,2328,21028,3950721,0.087285816,0.788421881,148.1279667
2018,7,DL,Delta_Air_Lines,86544,3943,93448,14541591,0.04556064,1.07977445,168.025409
2018,7,F9,Frontier_Airlines,10687,1077,4030,1788226,0.100776645,0.377093665,167.32722
2018,7,G4,Allegiant_Air,10325,787,4068,1525946,0.07622276,0.393995157,147.7913801
2018,7,HA,Hawaiian_Airlines,7397,376,7159,1079392,0.050831418,0.967824794,145.9229417
2018,7,MQ,Envoy_Air,0,0,0,0,0,0,0
2018,7,NK,Spirit_Air_Lines,16093,670,7360,2759349,0.041633008,0.457341701,171.4626856
2018,7,OH,PSA_Airlines,0,0,0,0,0,0,0
2018,7,OO,SkyWest_Airlines,30276,1353,15448,3635050,0.044688862,0.510239133,120.0637469
2018,7,UA,United_Air_Lines,57209,3082,88634,11232531,0.053872642,1.549301683,196.3420266
2018,7,WN,Southwest_Airlines,120114,8898,59053,14961408,0.074079624,0.491641274,124.5600679
2018,7,YV,Mesa_Airlines,9774,524,3317,1355433,0.053611623,0.339369756,138.6774095
2018,7,YX,Republic_Airline,10142,371,5928,1657633,0.036580556,0.584500099,163.4424177
2018,6,9E,Endeavor,0,0,0,0,0,0,0
2018,6,AA,American_Airlines,78363,5663,109171,13411369,0.072266248,1.393144724,171.1441497
2018,6,AS,Alaska_Airlines,23248,990,17662,3270218,0.042584308,0.759721266,140.666638
2018,6,B6,JetBlue_Airways,25860,2076,20971,3684272,0.080278422,0.810943542,142.4699149
2018,6,DL,Delta_Air_Lines,83653,4663,89246,13908000,0.055742173,1.066859527,166.2582334
2018,6,F9,Frontier_Airlines,10207,1084,3991,1711615,0.106201626,0.391006172,167.6903106
2018,6,G4,Allegiant_Air,9776,856,4060,1403268,0.087561375,0.415302782,143.542144
2018,6,HA,Hawaiian_Airlines,7303,451,7142,1028971,0.061755443,0.977954265,140.8970286
2018,6,MQ,Envoy_Air,0,0,0,0,0,0,0
2018,6,NK,Spirit_Air_Lines,15433,272,7375,2606578,0.017624571,0.477872092,168.8963909
2018,6,OH,PSA_Airlines,0,0,0,0,0,0,0
2018,6,OO,SkyWest_Airlines,25366,1257,14940,3470949,0.049554522,0.588977371,136.8347
2018,6,UA,United_Air_Lines,55056,2852,88858,10594530,0.051801802,1.613956699,192.4318875
2018,6,WN,Southwest_Airlines,115939,7747,58798,14717024,0.066819621,0.507145999,126.9376482
2018,6,YV,Mesa_Airlines,9073,455,3291,1277521,0.050148793,0.362724567,140.8046952
2018,6,YX,Republic_Airline,10153,534,5859,1738867,0.052595292,0.577070817,171.2663252
2018,5,9E,Endeavor,0,0,0,0,0,0,0
2018,5,AA,American_Airlines,77957,4584,108903,12906289,0.058801647,1.396962428,165.5565119
2018,5,AS,Alaska_Airlines,22974,888,17666,3158565,0.03865239,0.768956211,137.4843301
2018,5,B6,JetBlue_Airways,26513,2490,20945,3648011,0.093916192,0.789989816,137.5932939
2018,5,DL,Delta_Air_Lines,81735,3837,88691,13256137,0.046944393,1.0851043,162.1843396
2018,5,F9,Frontier_Airlines,10297,721,3921,1686116,0.070020394,0.380790522,163.7482762
2018,5,G4,Allegiant_Air,8033,627,4052,1141981,0.078053031,0.504419271,142.16121
2018,5,HA,Hawaiian_Airlines,7054,413,7118,993620,0.058548341,1.009072866,140.859087
2018,5,MQ,Envoy_Air,0,0,0,0,0,0,0
2018,5,NK,Spirit_Air_Lines,14889,528,7304,2466178,0.035462422,0.490563503,165.6375848
2018,5,OH,PSA_Airlines,0,0,0,0,0,0,0
2018,5,OO,SkyWest_Airlines,28228,1161,14831,3314177,0.041129375,0.525400312,117.4074323
2018,5,UA,United_Air_Lines,52816,2211,88725,9639780,0.041862314,1.67988867,182.5162829
2018,5,WN,Southwest_Airlines,116849,8013,58832,14432274,0.068575683,0.503487407,123.5121738
2018,5,YV,Mesa_Airlines,8794,386,3234,1199898,0.043893564,0.367750739,136.4450762
2018,5,YX,Republic_Airline,10101,338,5789,1697986,0.033462033,0.573111573,168.1007821
2018,4,9E,Endeavor,20901,898,4464,1169670,0.042964451,0.213578298,55.96239414
2018,4,AA,American_Airlines,74384,3673,108227,12241519,0.049378899,1.454976877,164.5719375
2018,4,AS,Alaska_Airlines,21987,748,17613,3020756,0.034020103,0.801064265,137.3882749
2018,4,B6,JetBlue_Airways,25836,2555,20783,3613440,0.098893017,0.804420189,139.8606595
2018,4,DL,Delta_Air_Lines,79013,3264,88119,12524301,0.041309658,1.115246858,158.5093719
2018,4,F9,Frontier_Airlines,9615,627,3863,1525773,0.065210608,0.401768071,158.6867395
2018,4,G4,Allegiant_Air,8146,532,3996,1162182,0.065308127,0.490547508,142.66904
2018,4,HA,Hawaiian_Airlines,6741,456,7004,944592,0.06764575,1.039014983,140.1263907
2018,4,MQ,Envoy_Air,0,0,0,0,0,0,0
2018,4,NK,Spirit_Air_Lines,14548,94,7261,2312553,0.006461369,0.499106406,158.9602007
2018,4,OH,PSA_Airlines,0,0,0,0,0,0,0
2018,4,OO,SkyWest_Airlines,53856,1773,14629,3112534,0.032921123,0.271631759,57.79363488
2018,4,UA,United_Air_Lines,49937,1788,88679,9171422,0.035805114,1.77581753,183.6598514
2018,4,WN,Southwest_Airlines,114117,7617,58599,13781436,0.066747286,0.513499303,120.7658456
2018,4,YV,Mesa_Airlines,8070,362,3278,1121830,0.044857497,0.406195787,139.0123916
2018,4,YX,Republic_Airline,14441,585,5712,1583724,0.04050966,0.395540475,109.6685825
2018,3,9E,Endeavor,0,0,0,0,0,0,0
2018,3,AA,American_Airlines,78208,3967,108059,12864259,0.050723711,1.381687295,164.4877634
2018,3,AS,Alaska_Airlines,15937,398,17487,2288025,0.024973332,1.097257953,143.566857
2018,3,B6,JetBlue_Airways,26500,2775,20606,3655332,0.104716981,0.777584906,137.9370566
2018,3,DL,Delta_Air_Lines,81365,3333,88164,13079280,0.040963559,1.083561728,160.7482333
2018,3,F9,Frontier_Airlines,9377,519,3800,1610156,0.055348192,0.405246881,171.7133412
2018,3,G4,Allegiant_Air,9276,606,3986,1364517,0.065329884,0.429711082,147.1018758
2018,3,HA,Hawaiian_Airlines,6871,559,6909,999151,0.081356426,1.00553049,145.41566
2018,3,MQ,Envoy_Air,0,0,0,0,0,0,0
2018,3,NK,Spirit_Air_Lines,14841,416,7104,2463095,0.028030456,0.478673944,165.9655684
2018,3,OH,PSA_Airlines,0,0,0,0,0,0,0
2018,3,OO,SkyWest_Airlines,27931,949,14969,3211061,0.033976585,0.535927822,114.9640543
2018,3,UA,United_Air_Lines,49800,1714,88158,9282661,0.034417671,1.770240964,186.3988153
2018,3,WN,Southwest_Airlines,116420,7237,58188,14317210,0.062162859,0.499811029,122.9789555
2018,3,YV,Mesa_Airlines,7580,307,3261,1114855,0.040501319,0.430211082,147.078496
2018,3,YX,Republic_Airline,10123,318,5668,1568121,0.031413613,0.559913069,154.906747
2018,2,9E,Endeavor,0,0,0,0,0,0,0
2018,2,AA,American_Airlines,68389,3385,107500,10710899,0.049496264,1.571890216,156.6172776
2018,2,AS,Alaska_Airlines,14056,424,17505,1907626,0.030165054,1.24537564,135.7161355
2018,2,B6,JetBlue_Airways,22847,1973,20594,3078400,0.086357071,0.901387491,134.7397908
2018,2,DL,Delta_Air_Lines,66302,2462,87394,10263641,0.037133118,1.318120117,154.8013785
2018,2,F9,Frontier_Airlines,8712,544,3751,1393520,0.062442608,0.430555556,159.9540863
2018,2,G4,Allegiant_Air,7047,457,3990,998933,0.064850291,0.566198382,141.7529445
2018,2,HA,Hawaiian_Airlines,5990,595,6896,883064,0.09933222,1.151252087,147.4230384
2018,2,MQ,Envoy_Air,0,0,0,0,0,0,0
2018,2,NK,Spirit_Air_Lines,12971,447,6962,1989765,0.034461491,0.536735795,153.4010485
2018,2,OH,PSA_Airlines,0,0,0,0,0,0,0
2018,2,OO,SkyWest_Airlines,20921,975,14965,2698530,0.046603891,0.715309976,128.9866641
2018,2,UA,United_Air_Lines,41650,1348,88296,7319342,0.032364946,2.119951981,175.7345018
2018,2,WN,Southwest_Airlines,97017,6050,57893,11227460,0.062360205,0.59673047,115.7267283
2018,2,YV,Mesa_Airlines,7200,365,3157,973550,0.050694444,0.438472222,135.2152778
2018,2,YX,Republic_Airline,8408,304,5701,1313399,0.036156042,0.678044719,156.208254
2018,1,9E,Endeavor,18234,817,4300,816485,0.044806406,0.235823187,44.77816168
2018,1,AA,American_Airlines,73598,3836,107407,11264338,0.052120982,1.459373896,153.0522297
2018,1,AS,Alaska_Airlines,15312,374,17423,1953738,0.024425287,1.137865726,127.5952194
2018,1,B6,JetBlue_Airways,24871,2523,20447,3162299,0.101443448,0.82212215,127.1480439
2018,1,DL,Delta_Air_Lines,71254,2821,86963,10474984,0.03959076,1.220464816,147.0090662
2018,1,F9,Frontier_Airlines,9707,616,3745,1491456,0.063459359,0.385804059,153.6474709
2018,1,G4,Allegiant_Air,6814,440,3956,937298,0.064572938,0.580569416,137.5547402
